#Digilent WaveForms Scope FFT
#Device Name: Discovery2
#Serial Number: SN:210321A1882E
#Date Time: 2018-05-21 20:08:36.400

Frequency (Hz),Channel 1 (dBV)
7589.7435897435898,-65.662563238433847
7594.6275946275946,-65.517785386630621
7599.5115995115993,-66.120291579547171
7604.3956043956041,-66.420506706191389
7609.2796092796088,-65.95248833938993
7614.1636141636145,-65.449541091707033
7619.0476190476193,-64.805279710607607
7623.931623931624,-65.754961142361068
7628.8156288156288,-65.946298673064661
7633.6996336996335,-66.393843826187464
7638.5836385836383,-66.217714641732684
7643.467643467643,-65.437375606281549
7648.3516483516487,-66.627929152100435
7653.2356532356534,-65.602542972658796
7658.1196581196582,-65.598271983935959
7663.003663003663,-65.889966758011454
7667.8876678876677,-65.979607942820934
7672.7716727716725,-66.045090859645967
7677.6556776556772,-65.972719420988071
7682.5396825396829,-65.522140375460069
7687.4236874236876,-66.006557681337014
7692.3076923076924,-65.70417298170338
7697.1916971916971,-66.485178268754282
7702.0757020757019,-65.934250934304501
7706.9597069597066,-66.201978787474729
7711.8437118437114,-66.490359166037166
7716.7277167277171,-65.411780214973263
7721.6117216117218,-65.809863772341942
7726.4957264957266,-66.202225974596814
7731.3797313797313,-66.283891157490842
7736.2637362637361,-66.164642586335106
7741.1477411477408,-65.685731270473781
7746.0317460317465,-66.359135554816461
7750.9157509157512,-66.395231419072772
7755.799755799756,-65.939420468161529
7760.6837606837607,-66.102064229863487
7765.5677655677655,-65.698694939220786
7770.4517704517702,-66.013371907609042
7775.335775335775,-66.474683602300033
7780.2197802197807,-66.190371118965317
7785.1037851037854,-66.213609229772473
7789.9877899877902,-66.695193891162191
7794.8717948717949,-66.919977626599859
7799.7557997557997,-66.325532941274517
7804.6398046398044,-66.373534534437709
7809.5238095238092,-66.39577573114812
7814.4078144078148,-66.275314786928618
7819.2918192918196,-66.766037356001647
7824.1758241758243,-66.880200494118242
7829.0598290598291,-66.594438181636946
7833.9438339438339,-66.551666469117237
7838.8278388278386,-66.339755174439517
7843.7118437118434,-66.492530972571146
7848.595848595849,-66.876544312474977
7853.4798534798538,-66.519070194051977
7858.3638583638585,-66.125594718418853
7863.2478632478633,-66.229518885930872
7868.131868131868,-66.344256398756173
7873.0158730158728,-66.400452810690439
7877.8998778998775,-66.835917476142697
7882.7838827838832,-66.606764999646671
7887.667887667888,-66.401633159056587
7892.5518925518927,-66.443867944881305
7897.4358974358975,-66.825196491052267
7902.3199023199022,-66.077108476371677
7907.203907203907,-65.958850711616677
7912.0879120879117,-66.791769139661255
7916.9719169719174,-65.485300018874241
7921.8559218559221,-65.864500188334929
7926.7399267399269,-66.317911834147012
7931.6239316239316,-66.148208321534611
7936.5079365079364,-66.114692154720331
7941.3919413919411,-66.2872454476597
7946.2759462759459,-66.528539926493323
7951.1599511599516,-65.813934187818532
7956.0439560439563,-65.754929288772843
7960.9279609279611,-66.89074867965644
7965.8119658119658,-66.804662693804218
7970.6959706959706,-65.72287879620076
7975.5799755799753,-65.927542607122405
7980.4639804639801,-66.348617213461594
7985.3479853479857,-65.89780254341845
7990.2319902319905,-66.296030972085731
7995.1159951159952,-66.110428038195494
8000,-66.288801062601564
8004.8840048840048,-66.447086854638584
8009.7680097680095,-66.350954304985507
8014.6520146520143,-65.933880145097476
8019.5360195360199,-66.779522042364306
8024.4200244200247,-66.535607559039789
8029.3040293040294,-66.447951265322459
8034.1880341880342,-66.64505403584954
8039.0720390720389,-66.444371786852145
8043.9560439560437,-66.997962873652824
8048.8400488400484,-66.531537069012401
8053.7240537240541,-66.940787689624798
8058.6080586080589,-66.355122394089264
8063.4920634920636,-66.548685223429629
8068.3760683760684,-66.449274044813805
8073.2600732600731,-67.510739019152794
8078.1440781440779,-67.090975570482257
8083.0280830280826,-66.818655236981343
8087.9120879120883,-66.91034613180382
8092.796092796093,-66.734295238000414
8097.6800976800978,-66.365771920697213
8102.5641025641025,-65.802758204408491
8107.4481074481073,-66.347168971382004
8112.332112332112,-66.266850014395914
8117.2161172161168,-66.709606270964599
8122.1001221001225,-66.021177932514377
8126.9841269841272,-65.782759542548447
8131.868131868132,-66.682396177836921
8136.7521367521367,-66.586721064267707
8141.6361416361415,-66.245384351915192
8146.5201465201462,-66.071831166369492
8151.404151404151,-66.904016790641222
8156.2881562881566,-67.039959519866287
8161.1721611721614,-66.437784817417878
8166.0561660561661,-66.383302186688468
8170.9401709401709,-66.660230193908859
8175.8241758241757,-66.389979674809439
8180.7081807081804,-66.075368205445784
8185.5921855921852,-66.253051653770413
8190.4761904761908,-65.958131257255388
8195.3601953601956,-66.142707351154201
8200.2442002442003,-67.020501658366371
8205.1282051282051,-66.637015670115446
8210.0122100122098,-66.269720192967455
8214.8962148962146,-66.735268693265908
8219.7802197802193,-66.975247851709128
8224.6642246642241,-67.032151543687945
8229.5482295482288,-66.483983498213391
8234.4322344322336,-65.908402219153999
8239.3162393162402,-65.634986790752038
8244.2002442002449,-66.748921595751426
8249.0842490842497,-66.290473157196004
8253.9682539682544,-66.258721640028867
8258.8522588522592,-65.620961620016573
8263.7362637362639,-66.600565492407668
8268.6202686202687,-67.113537163123709
8273.5042735042734,-66.288565441355203
8278.3882783882782,-66.294588757909835
8283.2722832722829,-66.335845844150739
8288.1562881562877,-66.521564741773446
8293.0402930402925,-67.406292885694739
8297.9242979242972,-67.126697563759578
8302.808302808302,-66.689623991225659
8307.6923076923085,-66.287602977263589
8312.5763125763133,-66.828450828052212
8317.460317460318,-66.628687634475995
8322.3443223443228,-66.233181860139609
8327.2283272283275,-66.281400944830409
8332.1123321123323,-66.644571338361715
8336.996336996337,-66.25088557623188
8341.8803418803418,-66.436263053057743
8346.7643467643466,-66.801723008998394
8351.6483516483513,-65.352374806574318
8356.5323565323561,-65.182208782019174
8361.4163614163608,-66.152929238814934
8366.3003663003656,-66.6451099130838
8371.1843711843703,-66.361826200307917
8376.0683760683769,-67.092223096873454
8380.9523809523816,-66.575856981288808
8385.8363858363864,-66.156247965433423
8390.7203907203912,-66.123586428922366
8395.6043956043959,-66.121173707778269
8400.4884004884007,-66.281288450923626
8405.3724053724054,-66.994374878456085
8410.2564102564102,-66.559652555349331
8415.1404151404149,-66.359449025692285
8420.0244200244197,-65.91101539935805
8424.9084249084244,-66.072770712286911
8429.7924297924292,-66.549321200367231
8434.6764346764339,-66.556397926909185
8439.5604395604387,-66.864056042714907
8444.4444444444453,-66.279995309622663
8449.32844932845,-65.239427556226516
8454.2124542124548,-65.807363775399196
8459.0964590964595,-65.936703616756589
8463.9804639804643,-66.606018969571437
8468.864468864469,-67.03113811185392
8473.7484737484738,-65.984574238912842
8478.6324786324785,-65.860699204687862
8483.5164835164833,-65.834866898940902
8488.400488400488,-66.49081813770978
8493.2844932844928,-65.418602305957648
8498.1684981684975,-65.771143216338544
8503.0525030525023,-65.962262358923724
8507.936507936507,-65.999565451542807
8512.8205128205136,-66.035710723243085
8517.7045177045184,-66.059935630125779
8522.5885225885231,-65.814213536665903
8527.4725274725279,-65.572436274415551
8532.3565323565326,-66.148825250526528
8537.2405372405374,-66.203764225342866
8542.1245421245421,-66.379549658838627
8547.0085470085469,-65.932792136027885
8551.8925518925516,-65.965475498159364
8556.7765567765564,-65.913156594940062
8561.6605616605611,-65.799929136382133
8566.5445665445659,-65.848796463268641
8571.4285714285706,-65.79841099770411
8576.3125763125772,-65.669417203062352
8581.196581196582,-66.046866703554315
8586.0805860805867,-65.538654339085753
8590.9645909645915,-65.922940003304305
8595.8485958485962,-65.581727479208823
8600.732600732601,-65.799560641663348
8605.6166056166057,-65.571397791437789
8610.5006105006105,-65.576215907910523
8615.3846153846152,-65.577522532579081
8620.26862026862,-65.767602635745959
8625.1526251526248,-65.253158819416129
8630.0366300366295,-65.697753726106953
8634.9206349206343,-65.102205877232024
8639.804639804639,-65.180476997615088
8644.6886446886456,-65.870727509170933
8649.5726495726503,-65.693890021438946
8654.4566544566551,-65.101074498055993
8659.3406593406598,-65.370762026918712
8664.2246642246646,-66.138820533285894
8669.1086691086693,-65.593533817820685
8673.9926739926741,-66.453655696215861
8678.8766788766789,-67.078644385857501
8683.7606837606836,-65.606190340861531
8688.6446886446884,-65.720811934759155
8693.5286935286931,-65.608843481028231
8698.4126984126979,-65.737348790564894
8703.2967032967026,-65.95170651879701
8708.1807081807074,-65.730757121590756
8713.0647130647139,-65.697496213261218
8717.9487179487187,-64.955850032640768
8722.8327228327234,-65.73752533100604
8727.7167277167282,-66.162630539856067
8732.600732600733,-65.723332870914803
8737.4847374847377,-65.280303592024808
8742.3687423687425,-65.627074318827638
8747.2527472527472,-65.425198701740413
8752.136752136752,-65.489035285335319
8757.0207570207567,-65.380558903202882
8761.9047619047615,-65.415339086318895
8766.7887667887662,-65.686139076748461
8771.672771672771,-64.871015531407735
8776.5567765567757,-64.814417856707365
8781.4407814407823,-65.067102288806581
8786.3247863247871,-64.569349188047042
8791.2087912087918,-65.538712879878801
8796.0927960927966,-65.114394795631199
8800.9768009768013,-64.860768673559292
8805.8608058608061,-65.513825730809373
8810.7448107448108,-65.035646902103437
8815.6288156288156,-64.873007439989038
8820.5128205128203,-65.333143173218502
8825.3968253968251,-65.370335503789107
8830.2808302808298,-64.884939698866489
8835.1648351648346,-64.937948950414153
8840.0488400488393,-64.699627886416238
8844.9328449328441,-65.371704914987475
8849.8168498168507,-64.929303393478719
8854.7008547008554,-64.846374736759714
8859.5848595848602,-65.068220879427855
8864.4688644688649,-64.927940137144105
8869.3528693528697,-64.332680957276708
8874.2368742368744,-65.670177215398567
8879.1208791208792,-64.985497181187696
8884.0048840048839,-64.469306004144585
8888.8888888888887,-64.801338137475312
8893.7728937728934,-65.065914280373804
8898.6568986568982,-65.294676945645676
8903.5409035409029,-64.892979860992668
8908.4249084249077,-64.935688728720095
8913.3089133089125,-64.556994920640435
8918.192918192919,-64.816024637642997
8923.0769230769238,-65.417786741076085
8927.9609279609285,-65.273798713716275
8932.8449328449333,-64.629843762014161
8937.728937728938,-65.075667899275032
8942.6129426129428,-64.694450240622118
8947.4969474969475,-65.896636139908196
8952.3809523809523,-64.792949985612481
8957.264957264957,-64.293099985193123
8962.1489621489618,-64.449485806248845
8967.0329670329666,-65.143583903031271
8971.9169719169713,-65.436502130941633
8976.8009768009761,-65.208542252029474
8981.6849816849808,-65.2595994699236
8986.5689865689874,-65.196575271746539
8991.4529914529921,-64.409210699560944
8996.3369963369969,-64.652453151766693
9001.2210012210016,-64.824819394367211
9006.1050061050064,-64.822422265596458
9010.9890109890111,-64.836344511917304
9015.8730158730159,-64.216115752991769
9020.7570207570207,-64.251654625368516
9025.6410256410254,-64.698017131007362
9030.5250305250302,-65.228851909678255
9035.4090354090349,-64.637192104758654
9040.2930402930397,-64.074585720770386
9045.1770451770444,-63.98847462621039
9050.0610500610492,-65.178700537624138
9054.9450549450557,-64.511809520060126
9059.8290598290605,-64.536221781576884
9064.7130647130653,-64.264656810061439
9069.59706959707,-64.010845564629122
9074.4810744810748,-64.655464895945272
9079.3650793650795,-64.741237537830656
9084.2490842490843,-64.234274508178828
9089.133089133089,-64.935293396010877
9094.0170940170938,-64.554094814870751
9098.9010989010985,-64.117355289376448
9103.7851037851033,-63.978440653316355
9108.669108669108,-64.657131712410447
9113.5531135531128,-64.50714839785509
9118.4371184371175,-64.704079157276084
9123.3211233211241,-65.427932658947114
9128.2051282051289,-64.315668970334684
9133.0891330891336,-63.89166814377365
9137.9731379731384,-64.223682875973779
9142.8571428571431,-63.934134197361686
9147.7411477411479,-63.89425453906248
9152.6251526251526,-64.818223046407397
9157.5091575091574,-64.861080829017808
9162.3931623931621,-65.035484264289906
9167.2771672771669,-64.209041093443645
9172.1611721611716,-64.273383912887681
9177.0451770451764,-64.09035339753396
9181.9291819291811,-64.055064906248958
9186.8131868131877,-63.878176070497226
9191.6971916971925,-63.7471838459943
9196.5811965811972,-63.968990477025656
9201.465201465202,-63.987065698902356
9206.3492063492067,-64.422084450199947
9211.2332112332115,-64.17943150465598
9216.1172161172162,-64.504809754149107
9221.001221001221,-64.55171139846172
9225.8852258852257,-63.748494782334255
9230.7692307692305,-64.033575129216601
9235.6532356532352,-63.662207076998349
9240.53724053724,-64.371119721369311
9245.4212454212447,-64.079869203914186
9250.3052503052495,-63.245991564408413
9255.1892551892561,-64.309852097810108
9260.0732600732608,-63.929518705974772
9264.9572649572656,-64.295102965478975
9269.8412698412703,-63.76106781972895
9274.7252747252751,-64.142697468838207
9279.6092796092798,-64.009773209784186
9284.4932844932846,-64.218868995996843
9289.3772893772893,-63.991677702372904
9294.2612942612941,-64.265723720422102
9299.1452991452988,-64.193382124305543
9304.0293040293036,-64.499855883586292
9308.9133089133084,-64.174815523132267
9313.7973137973131,-64.453474417699169
9318.6813186813179,-63.979595267230849
9323.5653235653244,-63.114984947167557
9328.4493284493292,-63.48724796178913
9333.3333333333339,-63.106661406341544
9338.2173382173387,-64.225423160130731
9343.1013431013434,-64.216871336338414
9347.9853479853482,-64.359350463560304
9352.869352869353,-63.838998167954848
9357.7533577533577,-63.841160310936061
9362.6373626373625,-63.288436864358324
9367.5213675213672,-63.370396317634963
9372.405372405372,-63.646132741906413
9377.2893772893767,-64.090829517785977
9382.1733821733815,-63.430025395600737
9387.0573870573862,-63.797096382891247
9391.9413919413928,-63.507611715672105
9396.8253968253975,-64.280321897599364
9401.7094017094023,-64.123385859355182
9406.5934065934071,-63.839108741215902
9411.4774114774118,-63.868303436480574
9416.3614163614166,-63.689055993282494
9421.2454212454213,-63.532166127352632
9426.1294261294261,-63.597382697091398
9431.0134310134308,-63.234789556996603
9435.8974358974356,-63.556713679595475
9440.7814407814403,-63.774489772858296
9445.6654456654451,-63.661134322650206
9450.5494505494498,-63.31451055512882
9455.4334554334546,-63.469426812348956
9460.3174603174612,-63.589479578261283
9465.2014652014659,-63.658806319667008
9470.0854700854707,-64.112922330354976
9474.9694749694754,-63.723314365112593
9479.8534798534802,-63.541926689152042
9484.7374847374849,-64.12106156419344
9489.6214896214897,-63.704463398297435
9494.5054945054944,-63.066279215662817
9499.3894993894992,-63.011806932114126
9504.2735042735039,-63.195106545751614
9509.1575091575087,-63.172451695500207
9514.0415140415134,-63.091086973466552
9518.9255189255182,-62.336520064925303
9523.8095238095229,-63.039602355211841
9528.6935286935295,-63.061087314620785
9533.5775335775343,-63.517275972004306
9538.461538461539,-62.80091478940755
9543.3455433455438,-63.249487797470785
9548.2295482295485,-63.281331240462215
9553.1135531135533,-63.553295570531638
9557.997557997558,-63.552245760609196
9562.8815628815628,-63.233934700694661
9567.7655677655675,-63.936267827478119
9572.6495726495723,-64.512223709554675
9577.533577533577,-64.088683674959668
9582.4175824175818,-63.252900223871372
9587.3015873015866,-62.907780269051834
9592.1855921855913,-63.209169149451121
9597.0695970695979,-64.076120736738162
9601.9536019536026,-63.242337216209215
9606.8376068376074,-62.692046317358248
9611.7216117216121,-63.009484006156313
9616.6056166056169,-62.153003270765254
9621.4896214896216,-63.432097313988827
9626.3736263736264,-63.470273009934495
9631.2576312576311,-63.101817903349499
9636.1416361416359,-62.907475045249875
9641.0256410256407,-63.614890025717976
9645.9096459096454,-63.385746974980293
9650.7936507936502,-63.132306760869156
9655.6776556776549,-63.591895666428925
9660.5616605616597,-63.560007305411411
9665.4456654456662,-62.819012522998143
9670.329670329671,-63.076127319658532
9675.2136752136757,-63.799013568845027
9680.0976800976805,-63.379291620296669
9684.9816849816852,-62.975909879946116
9689.86568986569,-63.441703785535154
9694.7496947496948,-63.464551470931603
9699.6336996336995,-63.446692872192536
9704.5177045177043,-63.232616824359972
9709.401709401709,-62.384722324086361
9714.2857142857138,-62.602456267534173
9719.1697191697185,-63.581921590506987
9724.0537240537233,-62.853563443501287
9728.9377289377298,-63.028504645309297
9733.8217338217346,-63.091065407829902
9738.7057387057393,-62.859965050854512
9743.5897435897441,-62.947257044417178
9748.4737484737489,-63.274838373904331
9753.3577533577536,-62.677656234391691
9758.2417582417584,-62.863767007406835
9763.1257631257631,-62.247290939456512
9768.0097680097679,-62.824137345094826
9772.8937728937726,-62.54470060491964
9777.7777777777774,-62.699780232272104
9782.6617826617821,-63.412736983171094
9787.5457875457869,-63.428668143161524
9792.4297924297916,-63.086809063437101
9797.3137973137982,-63.661787601696098
9802.197802197803,-63.314870945142673
9807.0818070818077,-63.01554952671006
9811.9658119658125,-63.003617236631165
9816.8498168498172,-63.725456347675589
9821.733821733822,-62.995167444704819
9826.6178266178267,-62.292549745186733
9831.5018315018315,-62.34451816224216
9836.3858363858362,-62.12690409459082
9841.269841269841,-62.547323274769113
9846.1538461538457,-63.013836903035298
9851.0378510378505,-63.376719264061911
9855.9218559218552,-63.172354571242757
9860.80586080586,-62.857475696935488
9865.6898656898666,-63.588869494271862
9870.5738705738713,-62.569304206824313
9875.4578754578761,-62.861432427228785
9880.3418803418808,-62.729210292413804
9885.2258852258856,-62.920754546876545
9890.1098901098903,-63.159466200208371
9894.9938949938951,-62.248925352327767
9899.8778998778998,-62.268638181124857
9904.7619047619046,-62.290301843054444
9909.6459096459093,-62.558475374068692
9914.5299145299141,-62.475486469339501
9919.4139194139188,-62.339988860957256
9924.2979242979236,-62.171264535408071
9929.1819291819284,-62.719391685732205
9934.0659340659349,-62.97711121295773
9938.9499389499397,-62.443428236056
9943.8339438339444,-62.254117074870557
9948.7179487179492,-62.424807206963415
9953.6019536019539,-61.715181046485547
9958.4859584859587,-62.330410264850507
9963.3699633699634,-62.188529403763411
9968.2539682539682,-62.47685547559022
9973.1379731379729,-62.482619949323578
9978.0219780219777,-62.495711497967548
9982.9059829059825,-62.034042718622793
9987.7899877899872,-62.071961343203554
9992.673992673992,-62.35504945902106
9997.5579975579967,-62.025876137532883
10002.442002442003,-62.654076563622887
10007.326007326008,-63.105256603289853
10012.210012210013,-62.694434094273895
10017.094017094018,-62.419037677213602
10021.978021978022,-62.705973130257291
10026.862026862027,-62.581375497477829
10031.746031746032,-62.270302145194862
10036.630036630037,-62.123432832181138
10041.514041514041,-61.885942648446957
10046.398046398046,-62.363499854255551
10051.282051282051,-62.340714823198383
10056.166056166056,-62.104185781884517
10061.05006105006,-62.307919939014425
10065.934065934065,-62.70600525295616
10070.818070818072,-62.405566812478597
10075.702075702076,-62.56321121132337
10080.586080586081,-62.22655385089314
10085.470085470086,-61.847674670485127
10090.354090354091,-62.178546953755074
10095.238095238095,-61.67837611203695
10100.1221001221,-62.569153737181658
10105.006105006105,-62.37770679333736
10109.89010989011,-62.602129249614933
10114.774114774114,-62.442016966893391
10119.658119658119,-61.823348273480363
10124.542124542124,-61.941134947282592
10129.426129426129,-62.181344800163778
10134.310134310133,-62.154023814388864
10139.19413919414,-62.531149405328435
10144.078144078145,-62.754774151586162
10148.96214896215,-62.48047725676058
10153.846153846154,-62.096423634046474
10158.730158730159,-61.864183092922971
10163.614163614164,-62.414259968267906
10168.498168498169,-62.604320919112737
10173.382173382173,-62.878039814312586
10178.266178266178,-62.821570613672748
10183.150183150183,-62.890744059847961
10188.034188034188,-61.955632713664556
10192.918192918192,-62.555606450980569
10197.802197802197,-62.723891092826435
10202.686202686202,-62.799212274513351
10207.570207570208,-62.067821917638561
10212.454212454213,-62.877896296874681
10217.338217338218,-62.743081774847937
10222.222222222223,-62.166961578235849
10227.106227106227,-62.617759250270133
10231.990231990232,-62.734152420353212
10236.874236874237,-62.815797091671037
10241.758241758242,-61.858358918147864
10246.642246642246,-61.810445378865865
10251.526251526251,-62.246767151652719
10256.410256410256,-61.86026925180397
10261.294261294261,-61.435290996952617
10266.178266178265,-61.776537879309345
10271.06227106227,-61.609247077763825
10275.946275946277,-62.036576345948276
10280.830280830281,-62.225517074911025
10285.714285714286,-61.017817510979029
10290.598290598291,-61.789413211902172
10295.482295482296,-61.847655168366757
10300.3663003663,-62.159161948008716
10305.250305250305,-61.392305413487229
10310.13431013431,-62.616465452822339
10315.018315018315,-62.483298277921506
10319.90231990232,-62.24827048166658
10324.786324786324,-62.244828208869826
10329.670329670329,-62.065175293401907
10334.554334554334,-61.609884356176551
10339.43833943834,-61.553103524286065
10344.322344322345,-61.823331468895148
10349.20634920635,-62.059630269024304
10354.090354090355,-61.712994042464764
10358.974358974359,-62.138060451940255
10363.858363858364,-63.057605884114864
10368.742368742369,-62.610777627029144
10373.626373626374,-62.1813269558752
10378.510378510378,-62.252261236544584
10383.394383394383,-62.229758570791851
10388.278388278388,-61.522736257660462
10393.162393162393,-62.068135129373886
10398.046398046397,-62.029203143206928
10402.930402930402,-61.762304449817933
10407.814407814409,-61.781869383528502
10412.698412698413,-61.8636570785727
10417.582417582418,-61.925884285032573
10422.466422466423,-61.533537267332825
10427.350427350428,-61.496809788075701
10432.234432234432,-61.762708240685697
10437.118437118437,-61.21473045070222
10442.002442002442,-61.819911107746222
10446.886446886447,-61.931828787112039
10451.770451770451,-61.560034230622627
10456.654456654456,-61.453819202591745
10461.538461538461,-61.692004345033254
10466.422466422466,-61.779679706984254
10471.30647130647,-61.475189315245835
10476.190476190477,-61.282502264740543
10481.074481074482,-61.837905202491299
10485.958485958487,-61.79455045647159
10490.842490842491,-60.716960228902096
10495.726495726496,-61.70342588781466
10500.610500610501,-61.853226921078026
10505.494505494506,-61.564392650576181
10510.37851037851,-61.320111169472646
10515.262515262515,-61.673426385304886
10520.14652014652,-61.938235237753396
10525.030525030525,-61.773649152068906
10529.914529914529,-61.613997577848423
10534.798534798534,-61.801451919138628
10539.682539682539,-62.023966036232736
10544.566544566545,-61.958980286045644
10549.45054945055,-61.844846302787815
10554.334554334555,-61.346527703561158
10559.21855921856,-61.670453948794595
10564.102564102564,-61.344914531676991
10568.986568986569,-62.004017823997117
10573.870573870574,-61.652057018206236
10578.754578754579,-61.394917320547016
10583.638583638583,-61.535184977032678
10588.522588522588,-61.732436319369512
10593.406593406593,-61.601232857517168
10598.290598290598,-62.276720828214721
10603.174603174602,-62.057784288293057
10608.058608058607,-61.393905786924428
10612.942612942614,-60.844771172397913
10617.826617826619,-61.259446109164344
10622.710622710623,-61.221181824477384
10627.594627594628,-61.491049952508384
10632.478632478633,-61.790120014105739
10637.362637362638,-61.113258597449487
10642.246642246642,-61.600388041309202
10647.130647130647,-61.623951421286847
10652.014652014652,-61.301843189879023
10656.898656898657,-60.870613977553489
10661.782661782661,-61.179021855449882
10666.666666666666,-61.620992990309922
10671.550671550671,-62.011005108293169
10676.434676434676,-61.679000445978431
10681.318681318682,-61.514829738379717
10686.202686202687,-61.581675707590328
10691.086691086692,-61.885221184380946
10695.970695970696,-61.955817321432711
10700.854700854701,-62.14618976121011
10705.738705738706,-61.391208604537567
10710.622710622711,-61.449315967092829
10715.506715506715,-61.798129557900367
10720.39072039072,-61.261947216085645
10725.274725274725,-61.394291029717898
10730.15873015873,-61.532338787019242
10735.042735042734,-61.552604934959035
10739.926739926739,-61.85350708753279
10744.810744810744,-61.224813377369799
10749.69474969475,-61.097823116197382
10754.578754578755,-61.335707935471966
10759.46275946276,-60.830930550424753
10764.346764346765,-61.691976424580616
10769.23076923077,-61.433166274286954
10774.114774114774,-61.937576805236532
10778.998778998779,-61.663376968966723
10783.882783882784,-60.938917352285536
10788.766788766789,-60.911050957581836
10793.650793650793,-61.182024799547889
10798.534798534798,-62.040728144786705
10803.418803418803,-61.418869929289819
10808.302808302808,-60.446161227446318
10813.186813186812,-61.262843704382853
10818.070818070819,-61.807404255299765
10822.954822954824,-61.930515485262831
10827.838827838828,-61.820734381435933
10832.722832722833,-61.298230101553031
10837.606837606838,-60.469108032034882
10842.490842490843,-62.041569441903597
10847.374847374847,-61.76172384231451
10852.258852258852,-61.168575230070246
10857.142857142857,-61.881656490937061
10862.026862026862,-61.861997342205399
10866.910866910866,-61.598659983987112
10871.794871794871,-61.929114433357725
10876.678876678876,-62.073021415804206
10881.562881562882,-61.42861582949368
10886.446886446887,-61.203807150117427
10891.330891330892,-60.157650138066202
10896.214896214897,-61.538813101911543
10901.098901098901,-62.013223482716768
10905.982905982906,-61.290494645868982
10910.866910866911,-61.190803441336016
10915.750915750916,-60.978319741634756
10920.63492063492,-61.165445427806837
10925.518925518925,-61.04491613551837
10930.40293040293,-60.922888944735234
10935.286935286935,-61.711768542452141
10940.17094017094,-61.034754711713013
10945.054945054944,-61.0716694766326
10949.938949938951,-61.163352187157855
10954.822954822956,-61.070257310571819
10959.70695970696,-61.226536931054781
10964.590964590965,-60.914678838083319
10969.47496947497,-61.041492783860761
10974.358974358975,-61.212550880603601
10979.242979242979,-61.313917919539364
10984.126984126984,-61.204281140052629
10989.010989010989,-60.794830384504607
10993.894993894994,-61.124700240797836
10998.778998778998,-61.422311666460232
11003.663003663003,-61.623739165710781
11008.547008547008,-61.08133658182809
11013.431013431013,-61.153343840638826
11018.315018315019,-60.865712467919977
11023.199023199024,-61.055225014625059
11028.083028083029,-61.554997968295133
11032.967032967033,-60.722883210342374
11037.851037851038,-60.548413127403023
11042.735042735043,-60.64914156563141
11047.619047619048,-61.497939836282157
11052.503052503052,-61.05666044159755
11057.387057387057,-60.791308949599951
11062.271062271062,-61.52505684922027
11067.155067155067,-61.907668036608371
11072.039072039071,-61.185920932448383
11076.923076923076,-61.325450811583551
11081.807081807081,-61.391705478950485
11086.691086691088,-61.155343514672325
11091.575091575092,-61.969693187201557
11096.459096459097,-61.131755294290919
11101.343101343102,-61.433105066865068
11106.227106227107,-61.447411328706146
11111.111111111111,-61.151273706189862
11115.995115995116,-60.957707112005394
11120.879120879121,-60.838471668670707
11125.763125763126,-61.327153739165823
11130.64713064713,-61.315424410927271
11135.531135531135,-61.015335593858275
11140.41514041514,-60.932698209535644
11145.299145299145,-60.799946347775141
11150.183150183149,-60.580170162233166
11155.067155067156,-60.921666992980647
11159.951159951161,-61.729293171388271
11164.835164835165,-61.346919662883593
11169.71916971917,-61.371013625177412
11174.603174603175,-60.863677428210181
11179.48717948718,-60.929624240994748
11184.371184371184,-61.168439354887269
11189.255189255189,-61.503798795828779
11194.139194139194,-61.660384215733217
11199.023199023199,-61.117907946752794
11203.907203907203,-61.145117440067985
11208.791208791208,-60.581450188263979
11213.675213675213,-60.869127524980307
11218.559218559218,-60.866695576065084
11223.443223443224,-61.090047749602292
11228.327228327229,-60.327923929670646
11233.211233211234,-60.97547613429608
11238.095238095239,-61.190343446913225
11242.979242979243,-60.893810386965427
11247.863247863248,-61.506843881325054
11252.747252747253,-61.712604428976043
11257.631257631258,-61.211924178410939
11262.515262515262,-61.124811896942298
11267.399267399267,-61.031716415520251
11272.283272283272,-61.553384193278063
11277.167277167277,-61.360429627938437
11282.051282051281,-60.749546606560749
11286.935286935286,-60.681049684073145
11291.819291819293,-60.535074589005795
11296.703296703297,-61.084677937289065
11301.587301587302,-60.739081099040888
11306.471306471307,-60.498503462838514
11311.355311355312,-60.585067181899042
11316.239316239316,-61.349202075503058
11321.123321123321,-61.351734215396945
11326.007326007326,-60.241814033337164
11330.891330891331,-60.369265859506129
11335.775335775335,-60.625977998460421
11340.65934065934,-61.17995831198072
11345.543345543345,-60.746601271059824
11350.42735042735,-61.328038264196287
11355.311355311354,-60.994422943341547
11360.195360195361,-61.031163495898461
11365.079365079366,-60.277909008248962
11369.96336996337,-60.935542784610064
11374.847374847375,-61.509429541270215
11379.73137973138,-60.516535398767068
11384.615384615385,-60.88939908449273
11389.49938949939,-60.516418964803009
11394.383394383394,-61.422816874375187
11399.267399267399,-61.185207495881357
11404.151404151404,-60.695030472402472
11409.035409035409,-60.720153680726426
11413.919413919413,-60.513551700156746
11418.803418803418,-60.134360474511638
11423.687423687423,-60.149103411432563
11428.571428571429,-60.158463776229183
11433.455433455434,-60.706523567447768
11438.339438339439,-60.940183734388462
11443.223443223444,-61.462599586342989
11448.107448107448,-60.885843028560188
11452.991452991453,-60.56661450200793
