#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321A1882E
#Date Time: 2018-05-21 18:52:47.755

Frequency (Hz),Trace 1 (dBV)
8808.59375,-90.43049181786175
8813.4765625,-91.33769237731741
8818.359375,-90.557722966709591
8823.2421875,-90.606998821737164
8828.125,-91.004019436464475
8833.0078125,-91.508821183223802
8837.890625,-92.029201701882698
8842.7734375,-90.690068486017466
8847.65625,-91.252147119865754
8852.5390625,-91.818666361339552
8857.421875,-92.538157054875469
8862.3046875,-92.706475519718353
8867.1875,-91.728404743485072
8872.0703125,-92.34161494433053
8876.953125,-93.223615392224147
8881.8359375,-93.754440080889125
8886.71875,-93.938216247598589
8891.6015625,-94.589385266587769
8896.484375,-94.434960113327278
8901.3671875,-94.142924789648831
8906.25,-94.336087770024179
8911.1328125,-94.961161631608931
8916.015625,-95.252956598271965
8920.8984375,-96.025178831140892
8925.78125,-96.54167608323985
8930.6640625,-96.068969355186411
8935.546875,-96.306016902909946
8940.4296875,-96.325020990507568
8945.3125,-96.081381394178521
8950.1953125,-95.858601463613752
8955.078125,-95.102538623635994
8959.9609375,-94.976031464064931
8964.84375,-95.120303620688489
8969.7265625,-94.546569609716983
8974.609375,-93.304804267605704
8979.4921875,-93.331538087293623
8984.375,-93.303331375410579
8989.2578125,-93.134512063055297
8994.140625,-92.83627005785506
8999.0234375,-91.777574499628614
9003.90625,-92.223884064996952
9008.7890625,-91.85359692123231
9013.671875,-91.507929855839876
9018.5546875,-92.098382521817413
9023.4375,-91.467973264187762
9028.3203125,-90.894529309192393
9033.203125,-90.81675830131141
9038.0859375,-90.867305495996305
9042.96875,-91.239958447764167
9047.8515625,-90.862878976336049
9052.734375,-90.968637321293855
9057.6171875,-90.85576823664978
9062.5,-90.644772015295757
9067.3828125,-89.787162415780529
9072.265625,-90.319852194775365
9077.1484375,-90.471206219703916
9082.03125,-90.733357345247697
9086.9140625,-91.084102690707653
9091.796875,-90.708622962992749
9096.6796875,-90.918802795476466
9101.5625,-90.799096323869321
9106.4453125,-90.826464982051505
9111.328125,-91.481985677861474
9116.2109375,-91.90857286750132
9121.09375,-91.195420603824417
9125.9765625,-91.6028476610214
9130.859375,-92.599279315620407
9135.7421875,-92.651046192981312
9140.625,-92.775872379163957
9145.5078125,-93.437101203460728
9150.390625,-93.422684246302694
9155.2734375,-93.874621989821179
9160.15625,-94.592591105487273
9165.0390625,-95.534514874628059
9169.921875,-96.052966522674268
9174.8046875,-96.158463997191475
9179.6875,-96.133389555439791
9184.5703125,-96.181824446472959
9189.453125,-96.722545408008642
9194.3359375,-96.327014674429932
9199.21875,-96.581799359289647
9204.1015625,-95.850247257307743
9208.984375,-96.829296641191007
9213.8671875,-95.350511729002648
9218.75,-95.640551004299738
9223.6328125,-95.190676342948336
9228.515625,-95.018965097072581
9233.3984375,-95.121831989441603
9238.28125,-94.941019429960406
9243.1640625,-93.995360959647073
9248.046875,-93.634425900277591
9252.9296875,-93.614569584560428
9257.8125,-92.62445967223681
9262.6953125,-92.411434550797807
9267.578125,-92.319706408495179
9272.4609375,-91.633635168869006
9277.34375,-90.685425158354604
9282.2265625,-91.911391458986387
9287.109375,-91.325043743788171
9291.9921875,-91.274053524460783
9296.875,-90.981802958983039
9301.7578125,-90.587619925669117
9306.640625,-91.122758676901356
9311.5234375,-90.828667454827496
9316.40625,-90.170623373997756
9321.2890625,-90.018089636501642
9326.171875,-90.400035986846177
9331.0546875,-90.383917282334224
9335.9375,-90.150742353328837
9340.8203125,-90.711690350059285
9345.703125,-90.720438368115865
9350.5859375,-90.998773634207907
9355.46875,-91.031293442670105
9360.3515625,-90.452465527068512
9365.234375,-91.080890816400427
9370.1171875,-91.265899698506345
9375,-91.591808474878718
9379.8828125,-92.320303145554718
9384.765625,-92.437577908250773
9389.6484375,-92.114135271248685
9394.53125,-92.415785038927595
9399.4140625,-93.399104703359058
9404.296875,-93.560975759081003
9409.1796875,-93.178194330918686
9414.0625,-93.761668293542598
9418.9453125,-94.092979374358876
9423.828125,-94.378018316564606
9428.7109375,-94.662978130175361
9433.59375,-95.550724385784335
9438.4765625,-95.858550423857139
9443.359375,-96.783816405266407
9448.2421875,-96.294819953490673
9453.125,-95.586175682836512
9458.0078125,-95.838594124237289
9462.890625,-96.085542502935141
9467.7734375,-96.524179343698421
9472.65625,-96.160658706594248
9477.5390625,-95.09645791551263
9482.421875,-95.317712703587105
9487.3046875,-95.590262714776031
9492.1875,-95.008705247610436
9497.0703125,-93.985993822314128
9501.953125,-93.603584020876426
9506.8359375,-94.174784910782975
9511.71875,-93.155328973965581
9516.6015625,-92.676798320252345
9521.484375,-92.51260926044506
9526.3671875,-92.067084109026382
9531.25,-91.697104156600986
9536.1328125,-91.650451331829913
9541.015625,-91.32784035772579
9545.8984375,-91.735129560520136
9550.78125,-91.194575648616748
9555.6640625,-90.73799609560902
9560.546875,-90.89165278259442
9565.4296875,-91.021255697716455
9570.3125,-90.867011330091543
9575.1953125,-89.948810146445169
9580.078125,-90.313790027246313
9584.9609375,-90.550458273288399
9589.84375,-90.677046164021135
9594.7265625,-90.149839880742405
9599.609375,-90.124498607901714
9604.4921875,-90.67095965990994
9609.375,-90.372194318614135
9614.2578125,-90.568531781622738
9619.140625,-90.616196249033806
9624.0234375,-91.263319462586253
9628.90625,-91.085664339612407
9633.7890625,-91.487587326160849
9638.671875,-91.907802557043311
9643.5546875,-91.81586871626547
9648.4375,-91.431266514271229
9653.3203125,-91.719720129881935
9658.203125,-92.257919955198844
9663.0859375,-92.206254438936725
9667.96875,-92.45782423290629
9672.8515625,-93.248351239483483
9677.734375,-93.917714989917371
9682.6171875,-94.654292393604294
9687.5,-94.985363946372203
9692.3828125,-94.982426281214856
9697.265625,-95.639025148968528
9702.1484375,-95.642437337904227
9707.03125,-95.478467498451622
9711.9140625,-95.905280890628077
9716.796875,-95.775967701965072
9721.6796875,-95.852123225490601
9726.5625,-95.321222585367991
9731.4453125,-95.82872706504952
9736.328125,-96.050232148131798
9741.2109375,-95.46814141980127
9746.09375,-95.645699039925418
9750.9765625,-94.802144953431366
9755.859375,-94.707068879326414
9760.7421875,-94.85608644364288
9765.625,-94.885297864470303
9770.5078125,-94.231208790835495
9775.390625,-93.358575347017222
9780.2734375,-93.180124312816233
9785.15625,-92.710253842820819
9790.0390625,-92.80234530692745
9794.921875,-92.831195071519574
9799.8046875,-92.221309104136367
9804.6875,-91.772301210125477
9809.5703125,-91.748133670334866
9814.453125,-91.71987253224502
9819.3359375,-90.856630934452397
9824.21875,-90.931188840523433
9829.1015625,-91.370731268273119
9833.984375,-90.709173551523463
9838.8671875,-91.157565058103785
9843.75,-90.819248822732362
9848.6328125,-90.666701837897023
9853.515625,-91.221300601399932
9858.3984375,-90.643493747016322
9863.28125,-90.925219928876942
9868.1640625,-90.833520853190265
9873.046875,-90.611446014213641
9877.9296875,-90.767669634330218
9882.8125,-91.174307691651236
9887.6953125,-91.356615309232026
9892.578125,-90.944123834420964
9897.4609375,-91.174505509760095
9902.34375,-91.634897199247746
9907.2265625,-91.443137208234447
9912.109375,-91.360059410358787
9916.9921875,-91.739566827943804
9921.875,-92.108745570127496
9926.7578125,-92.304763792469302
9931.640625,-93.140138163925656
9936.5234375,-93.966100957209093
9941.40625,-94.951741326854844
9946.2890625,-94.359533373630654
9951.171875,-94.223248330890272
9956.0546875,-95.062671809785286
9960.9375,-94.89819960467571
9965.8203125,-95.101488979225337
9970.703125,-95.789972137338481
9975.5859375,-95.653830686404717
9980.46875,-96.201824389383091
9985.3515625,-95.953349150284282
9990.234375,-96.524773634581678
9995.1171875,-95.958850216537215
10000,-95.347272328432169
10004.8828125,-95.014461022586033
10009.765625,-94.646907111003472
10014.6484375,-94.886907746808959
10019.53125,-95.030426368832877
10024.4140625,-94.825552424646133
10029.296875,-94.649252179910775
10034.1796875,-93.593779652187322
10039.0625,-93.636699129602263
10043.9453125,-92.921789758824204
10048.828125,-93.053669770000681
10053.7109375,-92.225127103950484
10058.59375,-91.851380819370618
10063.4765625,-91.465192577606018
10068.359375,-91.484304485491748
10073.2421875,-91.167728904738809
10078.125,-90.840328159295964
10083.0078125,-91.717356818109081
10087.890625,-91.188924032673611
10092.7734375,-90.901703639178479
10097.65625,-90.488284907074231
10102.5390625,-90.597155880631504
10107.421875,-90.772282808968441
10112.3046875,-90.292221815223996
10117.1875,-90.064067124859747
10122.0703125,-90.585316120539375
10126.953125,-91.307179089880194
10131.8359375,-91.474218764591555
10136.71875,-91.000163957352029
10141.6015625,-91.224320589993241
10146.484375,-91.131457576554666
10151.3671875,-91.227982467088935
10156.25,-91.319722946192101
10161.1328125,-91.269225569165087
10166.015625,-91.933713193690124
10170.8984375,-92.297207028059219
10175.78125,-92.514667316003184
10180.6640625,-92.912351890393836
10185.546875,-93.009782508649451
10190.4296875,-93.014411042123228
10195.3125,-93.428600166350719
10200.1953125,-93.156087051979824
10205.078125,-94.056266846070997
10209.9609375,-94.245539901995443
10214.84375,-95.081440677015763
10219.7265625,-94.416301163005372
10224.609375,-94.052834385729014
10229.4921875,-94.702273756671573
10234.375,-95.682580916096668
10239.2578125,-96.101080337920024
10244.140625,-96.238200818183117
10249.0234375,-96.128364449768355
10253.90625,-96.657226871259041
10258.7890625,-96.306625845512613
10263.671875,-95.726661183794278
10268.5546875,-95.867793382427351
10273.4375,-95.042137718870663
10278.3203125,-95.17351373118764
10283.203125,-95.34075946996623
10288.0859375,-94.392098456913828
10292.96875,-94.442091020604479
10297.8515625,-93.610244478971865
10302.734375,-93.740365738491874
10307.6171875,-93.471955055987365
10312.5,-92.841349610842414
10317.3828125,-92.568621542281605
10322.265625,-92.192758863542096
10327.1484375,-92.220474582505588
10332.03125,-92.284302285367176
10336.9140625,-91.982529421813155
10341.796875,-91.501532338598537
10346.6796875,-91.169880751628767
10351.5625,-90.996063954027079
10356.4453125,-90.941555967902858
10361.328125,-91.350007151892768
10366.2109375,-91.576226725654976
10371.09375,-91.035982334444654
10375.9765625,-90.538495911400631
10380.859375,-90.795897755923164
10385.7421875,-90.624962487029691
10390.625,-90.573300834237486
10395.5078125,-90.379203516555918
10400.390625,-91.169713401537734
10405.2734375,-90.718500525850914
10410.15625,-90.649306670224732
10415.0390625,-90.494454576205356
10419.921875,-91.459475750968465
10424.8046875,-91.615904710971535
10429.6875,-91.826488600147101
10434.5703125,-91.36192846131955
10439.453125,-92.321620946547824
10444.3359375,-92.512193401685309
10449.21875,-92.905856394976368
10454.1015625,-93.459931013397124
10458.984375,-93.05751306201735
10463.8671875,-94.269751477810374
10468.75,-93.67810234507688
10473.6328125,-94.143154575365756
10478.515625,-95.43911830566158
10483.3984375,-95.725600910888019
10488.28125,-95.213843546157563
10493.1640625,-95.84144253817108
10498.046875,-95.731901488126724
10502.9296875,-96.491598385614466
10507.8125,-96.753345316264912
10512.6953125,-96.375048821194781
10517.578125,-96.367316936078566
10522.4609375,-96.024904919837127
10527.34375,-96.293976002186938
10532.2265625,-95.59107516105081
10537.109375,-95.39831293575358
10541.9921875,-95.518405292290609
10546.875,-95.250727673541263
10551.7578125,-94.221990345767807
10556.640625,-92.920594232463941
10561.5234375,-93.500263736771416
10566.40625,-93.276733535216593
10571.2890625,-93.013195869747491
10576.171875,-92.587842794422073
10581.0546875,-92.850225350320827
10585.9375,-93.009783780309917
10590.8203125,-91.865917720274012
10595.703125,-91.713160754371032
10600.5859375,-91.874992926189805
10605.46875,-92.012110261453159
10610.3515625,-91.864823371536048
10615.234375,-91.575139317469635
10620.1171875,-91.135227185801767
10625,-91.088505175079391
10629.8828125,-90.331225878800225
10634.765625,-90.80672773397913
10639.6484375,-91.011818219072637
10644.53125,-91.109989925727433
10649.4140625,-90.895839889598591
10654.296875,-90.870049992968859
10659.1796875,-90.806892126388959
10664.0625,-91.275706059014041
10668.9453125,-91.012175588391074
10673.828125,-91.280081010295945
10678.7109375,-90.958408881349087
10683.59375,-92.283838070741254
10688.4765625,-91.869556851114012
10693.359375,-92.047278097570313
10698.2421875,-91.758606839686365
10703.125,-91.918779759890711
10708.0078125,-92.718877253463518
10712.890625,-92.659751497282599
10717.7734375,-92.902028378924015
10722.65625,-93.060116253236785
10727.5390625,-93.875469789936673
10732.421875,-93.637047244123849
10737.3046875,-93.508057076579036
10742.1875,-94.261534568926237
10747.0703125,-95.282707081538604
10751.953125,-95.075501606128199
10756.8359375,-95.299482789122493
10761.71875,-95.626957122671996
10766.6015625,-96.655275619398225
10771.484375,-95.884928830949008
10776.3671875,-95.147576395587549
10781.25,-95.774756906953499
10786.1328125,-96.210204502822563
10791.015625,-96.559136913478213
10795.8984375,-96.486290752775005
10800.78125,-95.806719010731882
10805.6640625,-95.09681949030805
10810.546875,-94.989335946724196
10815.4296875,-94.705471759738856
10820.3125,-94.135186630448956
10825.1953125,-93.567097124936041
10830.078125,-93.345818748717321
10834.9609375,-93.257703305791253
10839.84375,-91.963782610582925
10844.7265625,-91.946094793105374
10849.609375,-92.586947554578728
10854.4921875,-92.54723121201836
10859.375,-92.402717166521768
10864.2578125,-92.41040202977743
10869.140625,-92.277814788867062
10874.0234375,-91.357187724852551
10878.90625,-91.171197500033315
10883.7890625,-91.094494807430152
10888.671875,-91.389897845067253
10893.5546875,-91.292378625261591
10898.4375,-90.79164524982609
10903.3203125,-91.034131884867634
10908.203125,-90.725812381914892
10913.0859375,-90.50384567849369
10917.96875,-90.759206441824389
10922.8515625,-90.799312331068109
10927.734375,-90.280478239664774
10932.6171875,-89.812136099717009
10937.5,-90.425411913903133
10942.3828125,-91.011304116473212
10947.265625,-90.915490058317744
10952.1484375,-91.343283252213453
10957.03125,-90.629795560349379
10961.9140625,-91.847957919775496
10966.796875,-92.049942367733109
10971.6796875,-92.146680965555561
10976.5625,-91.950942244035502
10981.4453125,-92.86443229611362
10986.328125,-93.233787935891414
10991.2109375,-93.613863970932158
10996.09375,-93.239489159703069
11000.9765625,-93.326900023384638
11005.859375,-93.719798724088221
11010.7421875,-94.72299707514054
11015.625,-94.376175792933793
11020.5078125,-95.310821763648846
11025.390625,-95.696417440992875
11030.2734375,-95.282081698885307
11035.15625,-95.499302365542462
11040.0390625,-95.52442426722439
11044.921875,-95.234839774626053
11049.8046875,-95.367511270017999
11054.6875,-94.52317389770613
11059.5703125,-94.767570435793559
11064.453125,-95.202992229105291
11069.3359375,-94.878481817878679
11074.21875,-94.810065500184038
11079.1015625,-94.121126490712399
11083.984375,-93.492372442074725
11088.8671875,-93.825178632035261
11093.75,-92.921681632274101
11098.6328125,-93.041955732444904
11103.515625,-93.319876298798462
11108.3984375,-91.869852171551756
11113.28125,-91.7166266091848
11118.1640625,-91.699105145093995
11123.046875,-91.878030021201397
11127.9296875,-90.886933575012591
11132.8125,-90.834658811960352
11137.6953125,-91.421032386656066
11142.578125,-90.695387564343562
11147.4609375,-90.411855484356622
11152.34375,-90.009741553544856
11157.2265625,-90.36674955095593
11162.109375,-89.227169918745446
11166.9921875,-89.907490610384315
11171.875,-90.293082422468558
11176.7578125,-90.425349307905165
11181.640625,-89.993533189596604
11186.5234375,-90.092355858613473
11191.40625,-90.741438392460779
11196.2890625,-90.327815538317125
11201.171875,-90.03698574994003
11206.0546875,-89.996055626648101
11210.9375,-90.473936574471665
11215.8203125,-90.197735569147937
11220.703125,-91.696562722825632
11225.5859375,-91.460479883604492
11230.46875,-90.522629601197451
11235.3515625,-90.725605658772551
11240.234375,-91.548529822595697
11245.1171875,-92.124171220538088
11250,-91.61249484081543
11254.8828125,-92.658104517185919
11259.765625,-92.443872143494318
11264.6484375,-93.072193419131182
11269.53125,-92.235171056021073
11274.4140625,-92.979722662745786
11279.296875,-93.53766081451306
11284.1796875,-94.136226440632683
11289.0625,-94.10570642876317
11293.9453125,-93.917432776787791
11298.828125,-93.758447911793169
11303.7109375,-93.84755086146771
11308.59375,-93.66486348918977
11313.4765625,-93.757068521201717
11318.359375,-93.292451836168198
11323.2421875,-93.743727061416195
11328.125,-93.765963551515568
11333.0078125,-93.446460680757781
11337.890625,-93.358080898928847
11342.7734375,-92.486089475822297
11347.65625,-92.263904987731408
11352.5390625,-93.039728154055283
11357.421875,-92.370976317469569
11362.3046875,-91.581647987196689
11367.1875,-92.062158961619588
11372.0703125,-91.824884489407012
11376.953125,-91.415755760697863
11381.8359375,-91.072925708133695
11386.71875,-90.995600165754524
11391.6015625,-91.01078405187414
11396.484375,-90.566988839004864
11401.3671875,-90.544471976352426
11406.25,-90.701010141247053
11411.1328125,-90.104868839444237
11416.015625,-90.19419169368436
11420.8984375,-89.919099656700325
11425.78125,-90.945741878617326
11430.6640625,-89.765312280800032
11435.546875,-90.055930283566113
11440.4296875,-89.573091676946547
11445.3125,-90.139333736247821
11450.1953125,-90.45036304406473
11455.078125,-89.864930916295265
11459.9609375,-89.408170675740479
11464.84375,-89.738023513183762
11469.7265625,-90.072380554831398
11474.609375,-90.482795987404856
11479.4921875,-91.107061731515159
11484.375,-90.768478641347912
11489.2578125,-91.023053011047523
11494.140625,-91.908767814490474
11499.0234375,-91.453691211277729
11503.90625,-92.303594149060331
11508.7890625,-91.247026195887116
11513.671875,-91.702799368367764
11518.5546875,-92.099096455992935
11523.4375,-92.184314311902682
11528.3203125,-92.742648050382087
11533.203125,-92.902079854400611
11538.0859375,-93.515666382926526
11542.96875,-93.006238911350906
11547.8515625,-93.499682027518332
11552.734375,-92.901870449132232
11557.6171875,-93.68614630753116
11562.5,-93.854806721493105
11567.3828125,-94.127434980438977
11572.265625,-94.258868155253367
11577.1484375,-93.830497209181445
11582.03125,-94.594326021850378
11586.9140625,-94.40891992792632
11591.796875,-93.659712776587043
11596.6796875,-93.780222105463224
11601.5625,-93.21345757007164
11606.4453125,-93.747879646572358
11611.328125,-92.939393721830498
11616.2109375,-92.915030940168919
11621.09375,-92.473219219507428
11625.9765625,-93.512187565262309
11630.859375,-92.53632386926698
11635.7421875,-91.330212355023605
11640.625,-91.438592694351286
11645.5078125,-91.320128509837161
11650.390625,-90.726183522892882
11655.2734375,-90.422684763429899
11660.15625,-91.690905706809247
11665.0390625,-90.482591830585307
11669.921875,-90.02300899150265
11674.8046875,-90.643082684310514
11679.6875,-90.8337246003221
11684.5703125,-90.464753032361202
11689.453125,-90.32850686733299
11694.3359375,-90.246717545117733
11699.21875,-90.102997915446423
11704.1015625,-89.91850972772238
11708.984375,-89.899616052634201
11713.8671875,-90.006482449049571
11718.75,-90.250879137851655
11723.6328125,-91.128152634887869
11728.515625,-91.091286012954981
11733.3984375,-90.931182474139149
11738.28125,-90.344698472157518
11743.1640625,-90.179454375693638
11748.046875,-90.456762448693325
11752.9296875,-91.068093803680341
11757.8125,-91.046828260129871
11762.6953125,-91.756126173168937
11767.578125,-91.319573368508713
11772.4609375,-91.502276231682217
11777.34375,-92.421555310660253
11782.2265625,-92.834669303629823
11787.109375,-92.931654107565365
11791.9921875,-92.8311050535399
11796.875,-93.460647025344173
11801.7578125,-93.674585054212187
11806.640625,-93.288743241442361
11811.5234375,-93.735244027679002
11816.40625,-92.854344218076434
11821.2890625,-93.389287621925575
11826.171875,-93.974217656635233
11831.0546875,-94.050097657716634
11835.9375,-93.963097842481545
11840.8203125,-93.569823631218455
11845.703125,-93.269361507661927
11850.5859375,-93.424740465785277
11855.46875,-93.227640758667732
11860.3515625,-92.416951401733968
11865.234375,-92.715340619969197
11870.1171875,-92.567015354844742
11875,-92.308326144901457
11879.8828125,-91.907780489044285
11884.765625,-92.877663320874888
11889.6484375,-91.82476600534541
11894.53125,-91.750148804403977
11899.4140625,-91.655059149135397
11904.296875,-91.300725109206468
11909.1796875,-90.857178573773439
11914.0625,-90.451522358928713
11918.9453125,-90.448538798299992
11923.828125,-89.811164481019802
11928.7109375,-90.316612404954739
11933.59375,-90.165589262955606
11938.4765625,-90.709690385473351
11943.359375,-90.765251610831243
11948.2421875,-90.667388237066348
11953.125,-90.381462500680925
11958.0078125,-90.212640436904806
11962.890625,-90.069735270805552
11967.7734375,-89.602406356294665
11972.65625,-90.449151909061172
11977.5390625,-90.006149198915111
11982.421875,-90.551860458614627
11987.3046875,-90.540286192185562
11992.1875,-90.034431698125729
11997.0703125,-90.275331001848429
12001.953125,-90.297123422409868
12006.8359375,-90.632733690947177
12011.71875,-90.207453627936388
12016.6015625,-90.055568933838174
12021.484375,-91.251361356420105
12026.3671875,-90.194802688207645
12031.25,-90.631855406343519
12036.1328125,-91.085603362521269
12041.015625,-91.385330242989482
12045.8984375,-92.312392347979412
12050.78125,-91.82973121989113
12055.6640625,-92.327623914386351
12060.546875,-92.296313012428925
12065.4296875,-92.410148654347935
12070.3125,-92.354305534058639
12075.1953125,-92.633026025249649
12080.078125,-92.576024800456878
12084.9609375,-93.143586372499669
12089.84375,-93.096099824306279
12094.7265625,-93.763201845849181
12099.609375,-94.154271564248702
12104.4921875,-94.015020580765096
12109.375,-94.016680433784501
12114.2578125,-93.879826699885996
12119.140625,-93.531484981707322
12124.0234375,-93.921263020200044
12128.90625,-92.371378339026009
12133.7890625,-92.609536709935071
12138.671875,-93.330215217962149
12143.5546875,-92.088540712167344
12148.4375,-91.950328678944089
12153.3203125,-92.55666183313879
12158.203125,-92.528555315423972
12163.0859375,-91.555315909633848
12167.96875,-92.10615177114596
12172.8515625,-91.751246268666904
12177.734375,-90.893814607126899
12182.6171875,-91.738328275089941
12187.5,-90.765364815584618
12192.3828125,-90.673461903483329
12197.265625,-90.803930885282512
12202.1484375,-90.87256949274591
12207.03125,-90.294282897231298
12211.9140625,-89.742037315334628
12216.796875,-90.010062941581708
12221.6796875,-90.777143238304333
12226.5625,-90.611007757583792
12231.4453125,-90.992385382935126
12236.328125,-90.836996612396419
12241.2109375,-90.189293488157873
12246.09375,-90.166073903070142
12250.9765625,-90.387137790500347
12255.859375,-90.075079293448823
12260.7421875,-90.071525255842587
12265.625,-90.331501294482393
12270.5078125,-90.260454348809205
12275.390625,-90.999147835891719
12280.2734375,-91.641876221929991
12285.15625,-91.42935656026502
12290.0390625,-91.056348627580817
12294.921875,-91.718948880701134
12299.8046875,-91.831702327773002
12304.6875,-91.977477948723674
12309.5703125,-92.255616320587492
12314.453125,-92.995058974127232
12319.3359375,-92.496501345669117
12324.21875,-93.259695108211744
12329.1015625,-93.152217036146695
12333.984375,-93.696393712318866
12338.8671875,-93.567271600733633
12343.75,-93.26442972712087
12348.6328125,-93.185231773230328
12353.515625,-92.96819426037159
12358.3984375,-93.667331441520531
12363.28125,-94.020618606766888
12368.1640625,-93.726613661148519
12373.046875,-93.867758818904491
12377.9296875,-93.887694343715623
12382.8125,-93.880958341075285
12387.6953125,-93.638664242561049
12392.578125,-93.68830066168492
12397.4609375,-93.371644581100085
12402.34375,-93.116451463542504
12407.2265625,-92.958400362503966
12412.109375,-92.638431033036426
12416.9921875,-92.3836368982046
12421.875,-92.07060926880493
12426.7578125,-92.196948501862295
12431.640625,-91.635750772475419
12436.5234375,-91.197124589604499
12441.40625,-91.847424909459917
12446.2890625,-90.231942784080559
12451.171875,-90.274685745533532
12456.0546875,-90.285085119092457
12460.9375,-89.896384883556593
12465.8203125,-89.803605691713656
12470.703125,-90.611326653378157
12475.5859375,-90.497115874593788
12480.46875,-89.880313253891359
12485.3515625,-90.356296484527675
12490.234375,-90.105602408300584
12495.1171875,-90.321421664364735
12500,-90.064553087302187
12504.8828125,-90.298310292397034
12509.765625,-90.07450965467757
12514.6484375,-89.887177981909247
12519.53125,-90.881719908063673
12524.4140625,-90.673492796001725
12529.296875,-90.600294182454704
12534.1796875,-90.800765862469873
12539.0625,-90.784354936873285
12543.9453125,-90.566887359061042
12548.828125,-91.113190190011323
12553.7109375,-91.302324084113323
12558.59375,-91.449023684443347
12563.4765625,-91.432283581180627
12568.359375,-91.359015835265112
12573.2421875,-92.153255612814334
12578.125,-91.754554614145746
12583.0078125,-91.927348674167604
12587.890625,-91.906026124831783
12592.7734375,-92.445002319102201
12597.65625,-93.041211624265102
12602.5390625,-92.68842979137608
12607.421875,-91.959710039681468
12612.3046875,-93.121925721263295
12617.1875,-93.436302917525254
12622.0703125,-93.609359397807168
12626.953125,-93.411289188567267
12631.8359375,-93.319722198677354
12636.71875,-93.83911697838991
12641.6015625,-93.423380727702977
12646.484375,-92.97981843065989
12651.3671875,-93.248429651532376
12656.25,-92.655953384483624
12661.1328125,-92.93144207618974
12666.015625,-92.638995139372042
12670.8984375,-92.943616223315274
12675.78125,-92.889351637575729
12680.6640625,-92.732951835056795
12685.546875,-92.317555875142887
12690.4296875,-91.708235993963314
12695.3125,-90.817086865523962
12700.1953125,-91.284092514431649
12705.078125,-91.346638170077284
12709.9609375,-90.43821470514645
12714.84375,-90.638205882598243
12719.7265625,-90.885126699136705
12724.609375,-90.748307708709405
12729.4921875,-90.958071324958084
12734.375,-89.72596530505966
12739.2578125,-89.768466277297023
12744.140625,-89.391839433495704
12749.0234375,-89.583008525507552
12753.90625,-90.174015411457887
12758.7890625,-90.486260995606202
12763.671875,-90.731136662001731
12768.5546875,-90.753748819677966
12773.4375,-90.413066019496824
12778.3203125,-90.190177468966226
12783.203125,-90.414487517323579
12788.0859375,-90.457088762252027
12792.96875,-90.460057494592377
12797.8515625,-91.032359611119617
12802.734375,-90.958133521056567
12807.6171875,-91.115550745199755
12812.5,-91.151343396117639
12817.3828125,-91.434010560264142
12822.265625,-91.85395340620282
12827.1484375,-91.656627735172762
12832.03125,-91.925892686241596
12836.9140625,-92.123890709791723
12841.796875,-92.171782346985495
12846.6796875,-92.69076437226488
12851.5625,-93.412811454399716
12856.4453125,-93.321767473928986
12861.328125,-93.474468107329173
12866.2109375,-93.765916340294041
12871.09375,-93.207627620437052
12875.9765625,-94.038918678892912
12880.859375,-94.476449398486949
12885.7421875,-94.203628806202332
12890.625,-95.115364175558312
12895.5078125,-95.766189446110261
12900.390625,-94.918489685584746
12905.2734375,-95.318823245278764
12910.15625,-94.739421413827486
12915.0390625,-94.545296286602223
12919.921875,-94.410907605341976
12924.8046875,-94.385687026777276
12929.6875,-93.974797517524834
12934.5703125,-93.377916758952495
12939.453125,-93.437482382899788
12944.3359375,-92.85719944781863
12949.21875,-92.538866749411454
12954.1015625,-92.453624897077844
12958.984375,-91.917279989372119
12963.8671875,-92.886729440574328
12968.75,-91.596191117334413
12973.6328125,-91.725471964710167
12978.515625,-91.802274282728078
12983.3984375,-92.313587341172664
12988.28125,-91.81791390419157
12993.1640625,-91.020138071508384
12998.046875,-90.51594962967377
13002.9296875,-91.052943932307372
13007.8125,-91.710134124117943
13012.6953125,-91.558091779020685
13017.578125,-90.799569745231722
13022.4609375,-90.965957211395576
13027.34375,-90.672007151487932
13032.2265625,-90.876398689063208
13037.109375,-90.916251144799219
13041.9921875,-91.807320316836211
13046.875,-90.854264658850298
13051.7578125,-91.497893020238038
13056.640625,-90.93880611128391
13061.5234375,-91.301019498516652
13066.40625,-91.655057968242076
13071.2890625,-91.59359137499699
13076.171875,-92.142943425932089
13081.0546875,-92.672854985828849
13085.9375,-93.273209229563037
13090.8203125,-92.333743724218948
13095.703125,-92.814267201354141
13100.5859375,-93.734559267826569
13105.46875,-93.56203131795229
13110.3515625,-94.410596588842509
13115.234375,-95.033290919726056
13120.1171875,-94.222983864654438
13125,-94.589190316339
13129.8828125,-95.104774403755755
13134.765625,-95.855305900980994
13139.6484375,-95.854903461726138
13144.53125,-95.371889553298317
13149.4140625,-96.024932457755909
13154.296875,-96.508840132484437
13159.1796875,-96.402301263632552
13164.0625,-97.2371234963652
13168.9453125,-96.341011952196695
13173.828125,-95.38880784879666
13178.7109375,-95.401402744387568
13183.59375,-95.650970657751515
13188.4765625,-95.095676994067389
13193.359375,-94.89239821298105
13198.2421875,-95.640009602660456
13203.125,-94.795231306692699
